sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,belief_in_next_word_predictability,skip_probability,regression_probability,total_occurrences
19,16,show,show,16,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",4,488.34999999999997,2.688731192054797,0.7555698916313821,0.0006000000000000001,-4.605120183487926,0.8158192679499434,0.8333333333333334,0.0,6
19,17,eleven,eleven,17,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",6,12.980000000000002,1.1132746924643504,0.8987932097759682,0.0006000000000000001,-4.605120183487926,0.0,0.0,0.0,6
19,18,times,times,18,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",5,220.02,2.342462160344247,0.7870488945141593,0.14220948470533967,-1.859113275699514,0.9870417806712837,1.0,0.0,6
19,19,and,and,19,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",3,13387.839999999998,4.126710513400982,0.6248444987817289,0.033291872945379844,-2.5943186701496526,0.9497927796293174,0.0,0.0,6
19,20,also,also,20,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",4,206.43000000000004,2.314772812566055,0.7895661079485404,0.0008422951604507331,-4.43549956757115,0.9027108255657966,1.0,0.0,6
19,21,making,making,21,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",6,222.53,2.34738856792903,0.7866010392791791,0.0006000000000000001,-4.605120183487926,0.47381287330127747,0.0,0.0,6
19,22,cameo,cameo,22,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",5,0.4699999999999999,-0.32790214206428253,1.0298092856422072,0.0006000000000000001,-4.605120183487926,1.0,1.0,0.0,6
19,23,appearances,appearances,23,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",11,3.06,0.48572142648158007,0.9558435066834928,0.0006000000000000001,-4.605120183487926,0.9030403217841197,0.0,1.0,6
19,24,regularly,regularly.,24,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",9,3.3700000000000006,0.5276299008713387,0.9520336453753329,0.0006000000000000001,-4.605120183487926,0.40040233006334797,0.0,0.0,6
184,0,following,Following,0,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",9,45.29,1.6560023206829573,0.8494543344833675,0.00040004230332402966,-4.461209595240171,0.0,1.0,1.0,3
184,1,attendance,attendance,1,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",10,2.65,0.42324587393680785,0.9615231023693811,0.00030000000000000003,-4.605120183487925,0.0,0.0,0.0,3
184,2,at,at,2,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,3217.1,3.5074645606760466,0.6811395853930865,0.79202619963574,-0.5126180349670456,1.0,1.0,0.0,3
184,3,the,the,3,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",3,29449.180000000004,4.469073206544746,0.5937206175868412,2.210083999703106,0.5144295958176269,0.837028804806188,0.0,0.0,3
184,4,marine,Marine,4,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,14.08,1.1486026548060935,0.8955815768358097,0.001671997758154458,-3.7458954529258803,0.35711876628719547,0.6666666666666666,0.6666666666666666,3
184,5,officers,Officers',5,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",8,28.27,1.4513258084895195,0.8680612901373164,0.00030000000000000003,-4.605120183487925,1.0,0.3333333333333333,0.3333333333333333,3
184,6,school,School,6,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,333.12,2.522600707830442,0.7706726629245053,0.00030000000000000003,-4.605120183487925,0.9900541736047029,0.6666666666666666,0.0,3
184,7,at,at,7,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,3217.1,3.5074645606760466,0.6811395853930865,0.05494753739729342,-1.9907515227720298,1.0,0.3333333333333333,0.0,3
184,8,port,Port,8,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",4,14.53,1.1622656142980214,0.8943394896092708,0.00030000000000000003,-4.605120183487925,0.901655755843898,0.6666666666666666,0.0,3
184,9,royal,"Royal,",9,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",5,23.24,1.3662361237182932,0.8757967160256097,0.00030000000000000003,-4.605120183487925,0.9868538098669951,0.3333333333333333,0.0,3
184,10,south,South,10,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",5,64.47,1.8093576702111058,0.8355129390717176,0.0004621178331501722,-4.389074443409406,0.6877334066961532,0.6666666666666666,0.0,3
184,11,carolina,"Carolina,",11,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",8,6.2,0.7923916894982539,0.9279643918637951,0.00030000000000000003,-4.605120183487925,0.9890835044043081,0.3333333333333333,0.0,3
184,12,he,he,12,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,7637.2,3.882934163885178,0.6470059851013474,0.005945456301126096,-3.1108782507603756,0.8344373600876028,0.6666666666666666,0.0,3
184,13,served,served,13,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,19.75,1.295567099962479,0.8822211727306838,0.005649463706733797,-3.136461008112741,0.8434460633842696,0.3333333333333333,0.0,3
184,14,as,as,14,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,2217.02,3.345769610954118,0.6958391262768983,1.1993015919278467,-0.20321760674843614,1.0,0.6666666666666666,0.0,3
184,15,a,a,15,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",1,20415.27,4.309955128012859,0.6081858974533765,0.9325280756394188,-0.3980912941526961,0.6677398752711673,0.3333333333333333,0.0,3
184,16,member,member,16,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,28.78,1.4590907896005865,0.867355382763583,0.02745351936269172,-2.34233994782754,0.6046105038783376,0.6666666666666666,0.0,3
184,17,of,of,17,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",2,11577.24,4.063605036452092,0.6305813603225371,2.5927499407431633,0.925523475814031,0.9836053663412344,0.3333333333333333,0.0,3
184,18,the,the,18,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",3,29449.180000000004,4.469073206544746,0.5937206175868412,2.043245267772661,0.3793737849610981,0.8528288622921402,0.6666666666666666,0.0,3
184,19,marine,Marine,19,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,14.08,1.1486026548060935,0.8955815768358097,0.0009314241132335235,-4.03854880213626,0.9385884941171158,0.3333333333333333,0.0,3
184,20,detachments,detachments,20,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",11,0.04,-1.3979400086720375,1.1270854553338217,0.00030000000000000003,-4.605120183487925,0.9749513514260849,0.6666666666666666,0.0,3
184,21,aboard,aboard,21,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",6,26.63,1.4253711664389412,0.8704208030510053,0.00030000000000000003,-4.605120183487925,0.7713130312232105,0.3333333333333333,0.0,3
184,22,wisconsin,Wisconsin,22,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",9,4.51,0.6541765418779605,0.9405294052838218,0.00030000000000000003,-4.605120183487925,1.0,0.6666666666666666,1.0,3
184,23,bb9,(BB-9),23,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",3,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.0,0.0,0.0,3
184,24,and,and,24,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",3,13387.840000000002,4.126710513400982,0.6248444987817289,0.06151685005770725,-1.9331688349173983,0.9849514070429034,0.0,0.0,3
184,25,delaware,Delaware,25,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",8,1.84,0.2648178230095365,0.9759256524536785,0.00040833896453674687,-4.450944549731064,0.33835381229637457,0.0,0.0,3
184,26,bb28,(BB-28).,26,"Following attendance at the Marine Officers' School at Port Royal, South Carolina, he served as a member of the Marine detachments aboard Wisconsin (BB-9) and Delaware (BB-28).",4,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.0,0.0,0.0,3
45,0,anne,Anne,0,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",4,20.88,1.3197304943302246,0.8800245005154341,0.0002,-4.605120183487925,1.0,1.0,1.0,2
45,1,hutchinson,Hutchinson,1,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",10,1.0,0.0,1.0,0.04736902607728875,-1.8594822013795367,0.0,0.0,0.0,2
45,2,july,(July,2,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",4,12.08,1.082066934285113,0.9016302787013534,0.0002,-4.605120183487925,0.0,0.0,0.0,2
45,3,17,"17,",3,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",2,1.0,0.0,1.0,0.0002,-4.605120183487925,1.0,1.0,0.0,2
45,4,1591,1591,4,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",4,1.0,0.0,1.0,0.0002,-4.605120183487925,1.0,0.0,1.0,2
45,5,–,–,5,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",1,1.0,0.0,1.0,0.0002,-4.605120183487925,0.0,0.0,0.0,2
45,6,august,August,6,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",6,10.2,1.0086001717619175,0.9083090752943711,0.0002,-4.605120183487925,0.0,0.5,0.5,2
45,7,20,"20,",7,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",2,1.0,0.0,1.0,0.0002,-4.605120183487925,0.2590297111146796,0.5,0.0,2
45,8,1643,1643),8,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",4,1.0,0.0,1.0,0.0002,-4.605120183487925,0.2951741643667843,0.5,0.0,2
45,9,was,was,9,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",3,5654.73,3.75241187322089,0.65887164788901,0.011546048547662512,-2.5743847228018275,1.0,0.5,0.0,2
45,10,the,the,10,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",3,29449.18,4.469073206544746,0.5937206175868412,0.06600877973067883,-1.6887766884633526,0.961244786440056,0.5,0.5,2
45,11,unauthorized,unauthorized,11,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",12,2.31,0.36361197989214433,0.9669443654643505,0.0002,-4.605120183487925,1.0,0.5,0.5,2
45,12,puritan,Puritan,12,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",7,0.31,-0.5086383061657274,1.0462398460150661,0.0002,-4.605120183487925,1.0,0.5,0.5,2
45,13,preacher,preacher,13,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",8,6.71,0.8267225201689921,0.9248434072573644,0.0002,-4.605120183487925,0.7031817249197558,0.5,0.0,2
45,14,of,of,14,"Anne Hutchinson (July 17, 1591 – August 20, 1643) was the unauthorized Puritan preacher of a dissident church discussion group, and pioneer in Rhode Island and the Bronx.",2,11577.24,4.063605036452092,0.6305813603225371,0.0025360675548971325,-3.3345094732714835,0.9826916828827913,0.5,0.0,2
