sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences
157,2,from,from,2,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,4,2039.0600000000002,3.309430005221756,0.6991427267980223,0.7295066538677996,1.33709831077962,1.0,0.0,3
157,3,harvard,Harvard,3,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,7,14.1,1.14921911265538,0.8955255352131473,0.6192079623722825,-4.605120183487925,0.0,0.0,3
157,4,university,University,4,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,10,23.59,1.3727279408855955,0.8752065508285822,0.9986076605014157,1.2008538819741408,1.0,0.0,3
157,5,in,in,5,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,2,9773.41,3.9900461180481677,0.6372685347228939,0.948669588341358,-2.959019400479304,0.0,0.0,3
157,6,1787,1787,6,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,4,1.0,0.0,1.0,0.37626686255710745,-4.605120183487925,1.0,1.0,3
157,7,and,and,7,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,3,13387.840000000002,4.126710513400982,0.6248444987817289,0.5460124870148263,-3.0937944358659677,0.0,0.0,3
157,8,was,was,8,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,3,5654.73,3.75241187322089,0.65887164788901,1.0,-2.675892046755768,0.0,0.0,3
157,9,elected,elected,9,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,7,7.25,0.8603380065709937,0.9217874539480914,0.9974506305326359,-4.605120183487925,1.0,0.0,3
157,10,to,to,10,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,2,22677.84,4.355601686871926,0.6040362102843704,0.993839161889689,0.29153669596262605,0.0,0.0,3
157,11,phi,Phi,11,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,3,0.9,-0.04575749056067511,1.0041597718691522,0.5991400272017161,-4.605120183487925,1.0,0.0,3
157,12,beta,Beta,12,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,4,3.43,0.5352941200427705,0.9513368981779301,0.3323734769254634,1.472220699633852,0.0,0.0,3
157,13,kappa,Kappa.,13,He graduated from Harvard University in 1787 and was elected to Phi Beta Kappa.,5,1.04,0.01703333929878037,0.9984515146092018,1.0,-4.605120183487925,0.0,0.0,3
122,0,the,The,0,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",3,29449.179999999997,4.469073206544746,0.5937206175868414,0.7527971390051408,-2.3127081708906405,1.0,0.0,7
122,1,reverend,Reverend,1,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",8,18.88,1.2760019899620498,0.883999819094359,0.5677310057600883,-4.395583002320826,0.0,0.0,7
122,2,martin,Martin,2,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",6,42.550000000000004,1.6288995644206066,0.8519182214163086,0.5754653556782202,-4.605120183487926,1.0,1.0,7
122,3,luther,Luther,3,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",6,11.980000000000002,1.0784568180532925,0.9019584710860642,0.0,-1.6556457487956475,0.0,1.0,7
122,4,king,"King,",4,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",4,129.25,2.1114305517659804,0.8080517680212747,0.8493115680833024,-4.605120183487926,0.0,0.0,7
122,5,jr,Jr.,5,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",2,8.9,0.949390006644913,0.9136918175777352,1.0,-4.605120183487926,0.0,0.0,7
122,6,phd,"Ph.D.,",6,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",3,1.0,0.0,1.0,0.0,-4.605120183487926,0.8571428571428571,1.0,7
122,7,boston,Boston,7,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",6,24.020000000000003,1.3805730030668872,0.8744933633575557,1.0,-4.605120183487926,0.0,1.0,7
122,8,university,University,8,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",10,23.59,1.3727279408855952,0.8752065508285822,0.9922301654615105,-1.9785389238012523,0.0,0.0,7
122,9,january,(January,9,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",7,6.6899999999999995,0.8254261177678232,0.9249612620211068,0.0,-4.605120183487926,0.0,1.0,7
122,10,15,"15,",10,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",2,1.0,0.0,1.0,1.0,-4.605120183487926,0.0,0.8571428571428571,7
122,11,1929,1929,11,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",4,1.0,0.0,1.0,0.21148890688603778,-4.605120183487926,0.0,1.0,7
122,12,–,–,12,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",1,1.0,0.0,1.0,0.0,-4.605120183487926,0.14285714285714285,1.0,7
122,13,april,April,13,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",5,20.650000000000002,1.3149200559924201,0.8804618130915981,1.0,-4.605120183487926,0.0,0.14285714285714285,7
122,14,4,"4,",14,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",1,1.0,0.0,1.0,0.0,-4.605120183487926,0.0,1.0,7
122,15,1968,1968),15,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",4,1.0,0.0,1.0,0.13210479821170965,-4.605120183487926,0.0,1.0,7
122,16,was,was,16,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",3,5654.7300000000005,3.75241187322089,0.6588716478890101,1.0,-2.5743847228018275,0.0,0.0,7
122,17,an,an,17,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",2,1864.1399999999999,3.2704785254773365,0.7026837704111513,0.5474730646265887,-2.440854960146464,0.0,0.0,7
122,18,american,American,18,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",8,102.22000000000001,2.009535876619218,0.8173149203073438,0.9986781469504529,-3.601150918072258,1.0,0.0,7
122,19,nobel,Nobel,19,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",5,3.240000000000001,0.5105450102066121,0.9535868172539442,0.6150379631358271,-4.605120183487926,0.0,0.0,7
122,20,laureate,"Laureate,",20,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",8,0.14,-0.8538719643217619,1.0776247240292511,1.0,-4.605120183487926,1.0,0.0,7
122,21,baptist,Baptist,21,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",7,2.31,0.3636119798921444,0.9669443654643504,1.0,-4.605120183487926,0.0,0.0,7
122,22,minister,"minister,",22,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",8,18.45,1.2659963704950792,0.8849094208640836,0.9669081038205124,-4.605120183487926,1.0,0.0,7
122,23,and,and,23,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",3,13387.839999999998,4.126710513400982,0.6248444987817289,0.9744619478965034,-1.9331688349173979,0.0,0.0,7
122,24,african,African,24,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",7,6.759999999999999,0.8299466959416362,0.9245503003689421,1.0,-4.605120183487926,1.0,0.0,7
122,25,american,American,25,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",8,102.22000000000001,2.009535876619218,0.8173149203073438,0.9924581517763019,-4.605120183487926,0.0,0.0,7
122,26,civil,civil,26,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",5,15.94,1.2024883170600933,0.8906828802672643,1.0,-3.13306822955316,0.7142857142857143,0.0,7
122,27,rights,rights,27,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",6,29.610000000000007,1.471438407389299,0.8662328720555184,0.8970129340663997,-2.7963928571573895,0.0,0.0,7
122,28,activist,activist.,28,"The Reverend Martin Luther King, Jr. Ph.D., Boston University (January 15, 1929 – April 4, 1968) was an American Nobel Laureate, Baptist minister, and African American civil rights activist.",8,0.9800000000000002,-0.00877392430750515,1.0007976294825005,0.9980850948943855,-4.605120183487926,0.0,0.0,7
29,0,she,She,0,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",3,3732.88,3.572044028989929,0.6752687246372792,1.0,-3.5900579461272035,1.0,0.0,4
29,1,was,was,1,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",3,5654.73,3.75241187322089,0.65887164788901,0.9646846535015119,-1.409285550427153,0.0,0.0,4
29,2,born,born,2,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",4,83.69,1.9226735678585543,0.8252114938310405,0.694772052108164,-2.9955925065199813,1.0,1.0,4
